district,year,iso_week,dengue_cases_reported,dengue_deaths_weekly,temperature_mean_week,humidity_mean_week,rainfall_total_week,temperature_max_week,humidity_max_week,population_2011,cases_per_100k,cases_lag1,cases_lag2,cases_lag3,cases_roll2_mean,cases_roll4_mean,temperature_mean_week_lag1,temperature_mean_week_lag2,humidity_mean_week_lag1,humidity_mean_week_lag2,rainfall_total_week_lag1,rainfall_total_week_lag2,week_sin,week_cos,target_cases_plus1,target_cases_plus2,district_case_q75,target_outbreak_plus1,target_outbreak_plus2,is_unreliable_2017_peak_week,exclude_target_plus1,exclude_target_plus2,exclude_training_row,worldpop_total,worldpop_density_per_km2,ndvi_mean
Kalaburagi,2023,40,24.0,0.0,25.87709999709781,19.07969051297677,0.4006072364961203,26.600195009180595,21.00797299113293,2566326,0.9351890601583744,0.0,22.0,21.0,11.0,22.0,25.39430834935244,26.01194421301115,22.225327130353605,21.94418024378617,48.78362416980676,38.61414268987106,-0.992708874098054,0.1205366802553232,92.0,102.0,6.0,1,1,False,False,False,False,3693906.943466556,226.89825728021688,0.6548536004968084
Kalaburagi,2023,41,92.0,0.0,27.105339482093303,18.6030778969163,0.1336448396605023,27.26739583783456,19.76247846724101,2566326,3.5848913972737684,24.0,0.0,22.0,12.0,16.75,25.87709999709781,25.39430834935244,19.07969051297677,22.225327130353605,0.4006072364961203,48.78362416980676,-0.970941817426052,0.2393156642875573,102.0,0.0,6.0,1,0,False,False,False,False,3693906.943466556,226.89825728021688,0.6146414840229709
Kalaburagi,2023,42,102.0,0.0,27.148980625444235,16.811899351157553,0.1351809186438283,27.46855890840709,18.442955263068484,2566326,3.9745535056730894,92.0,24.0,0.0,58.0,34.5,27.105339482093303,25.87709999709781,18.6030778969163,19.07969051297677,0.1336448396605023,0.4006072364961203,-0.9350162426854148,0.3546048870425355,0.0,113.0,6.0,0,1,False,False,False,False,3693906.943466556,226.89825728021688,0.6146414840229709
Kalaburagi,2023,43,0.0,0.0,25.817127686370537,12.802019412427969,0.031001114195437,26.804795369535555,16.4967767742682,2566326,0.0,102.0,92.0,24.0,97.0,54.5,27.148980625444235,27.105339482093303,16.811899351157553,18.6030778969163,0.1351809186438283,0.1336448396605023,-0.8854560256532101,0.464723172043768,113.0,0.0,6.0,1,0,False,False,False,False,3693906.943466556,226.89825728021688,0.6021347410311678
Kalaburagi,2023,44,113.0,0.0,26.81970546154525,18.053472381024456,1.8409477493499224,27.252589776362697,19.48178764356016,2566326,4.4031818249123456,0.0,102.0,92.0,51.0,54.5,25.817127686370537,27.148980625444235,12.802019412427969,16.811899351157553,0.031001114195437,0.1351809186438283,-0.8229838658936566,0.5680647467311556,0.0,27.0,6.0,0,1,False,False,False,False,3693906.943466556,226.89825728021688,0.6021347410311678
Kalaburagi,2023,45,0.0,0.0,25.5359436451124,19.237771822366703,26.882343098639147,26.59343414020634,21.51575520460761,2566326,0.0,113.0,0.0,102.0,56.5,76.75,26.81970546154525,25.817127686370537,18.053472381024456,12.802019412427969,1.8409477493499224,0.031001114195437,-0.7485107481711011,0.6631226582407953,27.0,50.0,6.0,1,1,False,False,False,False,3693906.943466556,226.89825728021688,0.6021347410311678
Kalaburagi,2023,46,27.0,0.0,25.729795165568948,15.744517062308336,0.0167077584087426,26.66170740936616,16.802409135822245,2566326,1.052087692678171,0.0,113.0,0.0,56.5,53.75,25.5359436451124,26.81970546154525,19.237771822366703,18.053472381024456,26.882343098639147,1.8409477493499224,-0.6631226582407956,0.7485107481711007,50.0,0.0,6.0,1,0,False,False,False,False,3693906.943466556,226.89825728021688,0.5620928388104269
Kalaburagi,2023,47,50.0,0.0,25.879173592899583,18.18400699466977,3.2328486314932223,26.64787099828408,20.439766715843405,2566326,1.948310541996613,27.0,0.0,113.0,13.5,35.0,25.729795165568948,25.5359436451124,15.744517062308336,19.237771822366703,0.0167077584087426,26.882343098639147,-0.5680647467311559,0.8229838658936564,0.0,35.0,6.0,0,1,False,False,False,False,3693906.943466556,226.89825728021688,0.5620928388104269
Kalaburagi,2023,48,0.0,0.0,25.44261926566877,17.73055335442421,6.976579824571439,26.00275603213788,19.98349408921922,2566326,0.0,50.0,27.0,0.0,38.5,47.5,25.879173592899583,25.729795165568948,18.18400699466977,15.744517062308336,3.2328486314932223,0.0167077584087426,-0.4647231720437684,0.88545602565321,35.0,32.0,6.0,1,1,False,False,False,False,3693906.943466556,226.89825728021688,0.5158173921614345
Kalaburagi,2023,49,35.0,0.0,24.76967338109192,17.260299862580894,1.6528541314205385,25.632304464311343,18.79098793718072,2566326,1.3638173793976291,0.0,50.0,27.0,25.0,19.25,25.44261926566877,25.879173592899583,17.73055335442421,18.18400699466977,6.976579824571439,3.2328486314932223,-0.3546048870425359,0.9350162426854148,32.0,0.0,6.0,1,0,False,False,False,False,3693906.943466556,226.89825728021688,0.5158173921614345
Kalaburagi,2023,50,32.0,0.0,23.6775574870824,14.165481972308257,0.2634645430815273,24.86183613477317,16.692417429706154,2566326,1.2469187468778322,35.0,0.0,50.0,17.5,28.0,24.76967338109192,25.44261926566877,17.260299862580894,17.73055335442421,1.6528541314205385,6.976579824571439,-0.2393156642875578,0.970941817426052,0.0,31.0,6.0,0,1,False,False,False,False,3693906.943466556,226.89825728021688,0.4490989857343289
Kodagu,2017,3,0.0,0.0,21.84467425869165,11.9531663922975,0.2909123761605974,23.37132491849036,16.357992174263302,554519,0.0,0.0,0.0,1.0,0.0,,20.807461808506417,21.220734132078032,14.161679038819566,14.543348320937705,0.1540896379072237,0.2190913218539536,0.3546048870425356,0.9350162426854148,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7425947804258634
Kodagu,2017,4,0.0,0.0,22.79958357534292,14.144126126883382,24.6040686991323,23.61207073242076,18.871401389577382,554519,0.0,0.0,0.0,0.0,0.0,0.25,21.84467425869165,20.807461808506417,11.9531663922975,14.161679038819566,0.2909123761605974,0.1540896379072237,0.4647231720437685,0.8854560256532099,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7425947804258634
Kodagu,2017,5,0.0,0.0,22.29647900046183,14.451649746657072,3.5150909834877515,23.369030193789,17.550375028033386,554519,0.0,0.0,0.0,0.0,0.0,0.0,22.79958357534292,21.84467425869165,14.144126126883382,11.9531663922975,24.6040686991323,0.2909123761605974,0.5680647467311558,0.8229838658936564,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7538504421862082
Kodagu,2017,6,0.0,0.0,22.497009747129383,15.02457290625566,0.640780310187505,22.770078869144527,16.488197255484238,554519,0.0,0.0,0.0,0.0,0.0,0.0,22.29647900046183,22.79958357534292,14.451649746657072,14.144126126883382,3.5150909834877515,24.6040686991323,0.6631226582407952,0.7485107481711011,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7538504421862082
Kodagu,2017,7,0.0,0.0,23.12817642986236,9.768179757671826,0.0103667536221646,23.720135823157705,14.754362415150696,554519,0.0,0.0,0.0,0.0,0.0,0.0,22.497009747129383,22.29647900046183,15.02457290625566,14.451649746657072,0.640780310187505,3.5150909834877515,0.7485107481711011,0.6631226582407953,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7303203874609738
Kodagu,2017,8,0.0,0.0,24.45005163225432,16.115780496911334,2.035991762807061,25.135444923511383,17.875432813536804,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.12817642986236,22.497009747129383,9.768179757671826,15.02457290625566,0.0103667536221646,0.640780310187505,0.8229838658936564,0.5680647467311558,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7303203874609738
Kodagu,2017,9,0.0,0.0,24.133762256743164,11.424154078538429,2.958037926030476,24.46023989152127,19.629158249440707,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.45005163225432,23.12817642986236,16.115780496911334,9.768179757671826,2.035991762807061,0.0103667536221646,0.8854560256532098,0.4647231720437686,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7296703307507172
Kodagu,2017,10,0.0,0.0,23.508660081575425,15.5329104379369,3.3280988156638216,23.942539564239382,18.90423316008372,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.133762256743164,24.45005163225432,11.424154078538429,16.115780496911334,2.958037926030476,2.035991762807061,0.9350162426854148,0.3546048870425355,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7296703307507172
Kodagu,2017,11,0.0,0.0,23.59516109556718,18.362134245906223,25.452982694733265,24.469367948094884,19.64160973935492,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.508660081575425,24.133762256743164,15.5329104379369,11.424154078538429,3.3280988156638216,2.958037926030476,0.970941817426052,0.2393156642875578,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7150673896143952
Kodagu,2017,12,0.0,0.0,24.739405291021203,18.60950762617335,12.207146878787748,26.0480926595622,19.43594136702393,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.59516109556718,23.508660081575425,18.362134245906223,15.5329104379369,25.452982694733265,3.3280988156638216,0.992708874098054,0.120536680255323,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7150673896143952
Kodagu,2017,13,0.0,0.0,25.14921815396335,19.17770426604569,18.68237905048236,26.057354470946564,20.4821375694998,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.739405291021203,23.59516109556718,18.60950762617335,18.362134245906223,12.207146878787748,25.452982694733265,1.0,6.123233995736766e-17,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7150673896143952
Kodagu,2017,14,0.0,0.0,24.470768629120943,21.274166347123348,45.83709091403602,25.063164858855146,21.987163008562906,554519,0.0,0.0,0.0,0.0,0.0,0.0,25.14921815396335,24.739405291021203,19.17770426604569,18.60950762617335,18.68237905048236,12.207146878787748,0.992708874098054,-0.1205366802553228,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7209234964122063
Kodagu,2017,15,0.0,0.0,24.61298938675761,21.55075094147831,56.42685240288793,25.30048780579341,21.917937050562387,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.470768629120943,25.14921815396335,21.274166347123348,19.17770426604569,45.83709091403602,18.68237905048236,0.970941817426052,-0.2393156642875575,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7209234964122063
Kodagu,2017,16,0.0,0.0,24.13001959463796,21.53077202273368,35.87632231238185,24.959810297353044,22.356031099405413,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.61298938675761,24.470768629120943,21.55075094147831,21.274166347123348,56.42685240288793,45.83709091403602,0.9350162426854148,-0.3546048870425357,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7732771628240398
Kodagu,2017,17,0.0,0.0,24.50151811288316,21.12651906188229,25.07980313252175,24.866298662836755,21.525684644763658,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.13001959463796,24.61298938675761,21.53077202273368,21.55075094147831,35.87632231238185,56.42685240288793,0.8854560256532099,-0.4647231720437685,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7732771628240398
Kodagu,2017,18,0.0,0.0,23.90075036932012,21.093099276933565,63.52316966963415,24.42668714494636,21.566279519735588,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.50151811288316,24.13001959463796,21.12651906188229,21.53077202273368,25.07980313252175,35.87632231238185,0.8229838658936565,-0.5680647467311557,0.0,4.0,1.0,0,1,False,False,False,False,498389.8602907616,121.21019880010437,0.776323180608771
Kodagu,2017,19,0.0,0.0,23.78188962492834,21.666905656069417,46.30750070799988,24.06283569337125,21.966241810721726,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.90075036932012,24.50151811288316,21.093099276933565,21.12651906188229,63.52316966963415,25.07980313252175,0.7485107481711013,-0.6631226582407951,4.0,1.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.776323180608771
Kodagu,2017,39,2.0,0.0,21.153671193126165,20.276571464058065,128.47167088467734,21.658014392158123,20.6836116591872,554519,0.360672943578128,1.0,3.0,4.0,2.0,2.0,21.29961352987172,22.047800646625937,19.54560494873772,20.562926848406644,59.87301223046002,117.08311354066748,-1.0,-1.8369701987210287e-16,1.0,0.0,1.0,1,0,True,False,False,False,498389.8602907616,121.21019880010437,0.5530859351716243
Kodagu,2017,40,1.0,0.0,21.848076696647208,20.28181255203055,45.2449165437333,22.439946064747687,20.407655163775644,554519,0.180336471789064,2.0,1.0,3.0,1.5,2.5,21.153671193126165,21.29961352987172,20.276571464058065,19.54560494873772,128.47167088467734,59.87301223046002,-0.992708874098054,0.1205366802553232,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.5530859351716243
Kodagu,2017,41,0.0,0.0,21.77351956131056,20.12235049045675,66.68150633341074,22.581038004493507,20.546099551251245,554519,0.0,1.0,2.0,1.0,1.5,1.75,21.848076696647208,21.153671193126165,20.28181255203055,20.276571464058065,45.2449165437333,128.47167088467734,-0.970941817426052,0.2393156642875573,0.0,15.0,1.0,0,1,False,False,False,False,498389.8602907616,121.21019880010437,0.8290360039104359
Kodagu,2017,42,0.0,0.0,21.79112453138968,19.76565814554211,22.47576851618736,22.597795103679744,20.22953840052537,554519,0.0,0.0,1.0,2.0,0.5,1.0,21.77351956131056,21.848076696647208,20.12235049045675,20.28181255203055,66.68150633341074,45.2449165437333,-0.9350162426854148,0.3546048870425355,15.0,4.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.8290360039104359
Kodagu,2017,43,15.0,0.0,21.85052620033387,18.333324103736725,33.14512930989264,22.624675893415542,19.78686408308363,554519,2.7050470768359607,0.0,0.0,1.0,0.0,0.75,21.79112453138968,21.77351956131056,19.76565814554211,20.12235049045675,22.47576851618736,66.68150633341074,-0.8854560256532101,0.464723172043768,4.0,1.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.8241704370774069
Kodagu,2017,44,4.0,0.0,22.05540212032946,17.984781618861607,17.16813967532266,22.80272490821494,19.37510768902576,554519,0.7213458871562561,15.0,0.0,0.0,7.5,4.0,21.85052620033387,21.79112453138968,18.333324103736725,19.76565814554211,33.14512930989264,22.47576851618736,-0.8229838658936566,0.5680647467311556,1.0,3.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.8241704370774069
Kodagu,2017,45,1.0,0.0,21.60362195018944,17.819913722363253,16.972253151557933,21.915088346830203,19.91825806900277,554519,0.180336471789064,4.0,15.0,0.0,9.5,4.75,22.05540212032946,21.85052620033387,17.984781618861607,18.333324103736725,17.16813967532266,33.14512930989264,-0.7485107481711011,0.6631226582407953,3.0,0.0,1.0,1,0,False,False,False,False,498389.8602907616,121.21019880010437,0.8241704370774069
Kodagu,2017,46,3.0,0.0,21.577849323817937,18.57756492362808,16.562364291093658,22.161384351466552,19.649663345451472,554519,0.5410094153671922,1.0,4.0,15.0,2.5,5.0,21.60362195018944,22.05540212032946,17.819913722363253,17.984781618861607,16.972253151557933,17.16813967532266,-0.6631226582407956,0.7485107481711007,0.0,0.0,1.0,0,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7720069319100115
Kodagu,2017,47,0.0,0.0,22.760853686290083,18.08979084309697,3.3406377698353977,23.070144958954927,19.565538596296904,554519,0.0,3.0,1.0,4.0,2.0,5.75,21.577849323817937,21.60362195018944,18.57756492362808,17.819913722363253,16.562364291093658,16.972253151557933,-0.5680647467311559,0.8229838658936564,0.0,2.0,1.0,0,1,False,False,False,False,498389.8602907616,121.21019880010437,0.7720069319100115
Kodagu,2017,48,0.0,0.0,22.348326836974213,17.905089827038733,9.01151664900329,23.52607894077272,19.098144811696898,554519,0.0,0.0,3.0,1.0,1.5,2.0,22.760853686290083,21.577849323817937,18.08979084309697,18.57756492362808,3.3406377698353977,16.562364291093658,-0.4647231720437684,0.88545602565321,2.0,2.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.7905730688813686
Kodagu,2017,49,2.0,0.0,21.859840588270423,17.7015908877465,1.941848579935712,22.12958539850854,18.36325758597576,554519,0.360672943578128,0.0,0.0,3.0,0.0,1.0,22.348326836974213,22.760853686290083,17.905089827038733,18.08979084309697,9.01151664900329,3.3406377698353977,-0.3546048870425359,0.9350162426854148,2.0,4.0,1.0,1,1,False,False,False,False,498389.8602907616,121.21019880010437,0.7905730688813686
Kodagu,2017,50,2.0,0.0,21.54887425331448,16.996972227771696,20.426054774134013,21.98120879105261,19.430149611166257,554519,0.360672943578128,2.0,0.0,0.0,1.0,1.25,21.859840588270423,22.348326836974213,17.7015908877465,17.905089827038733,1.941848579935712,9.01151664900329,-0.2393156642875578,0.970941817426052,4.0,0.0,1.0,1,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7781700820713597
Kodagu,2017,51,4.0,0.0,21.12778917257821,13.282174252829677,0.010222648868349,21.58262654310465,14.85050742675196,554519,0.7213458871562561,2.0,2.0,0.0,2.0,1.0,21.54887425331448,21.859840588270423,16.996972227771696,17.7015908877465,20.426054774134013,1.941848579935712,-0.1205366802553236,0.992708874098054,0.0,1.0,1.0,0,1,False,False,False,False,498389.8602907616,121.21019880010437,0.7781700820713597
Kodagu,2017,52,0.0,0.0,20.334874211054608,11.597441328192806,0.0099823716304816,21.36608109950879,14.464793217719148,554519,0.0,4.0,2.0,2.0,3.0,2.0,21.12778917257821,21.54887425331448,13.282174252829677,16.996972227771696,0.010222648868349,20.426054774134013,-2.4492935982947064e-16,1.0,1.0,0.0,1.0,1,0,False,False,False,False,498389.8602907616,121.21019880010437,0.7781700820713597
Kodagu,2018,1,1.0,0.0,20.70669622082433,15.03391205932519,1.2821545554134837,21.068576609658063,15.460842430694017,554519,0.180336471789064,0.0,4.0,2.0,2.0,2.0,20.334874211054608,21.12778917257821,11.597441328192806,13.282174252829677,0.0099823716304816,0.010222648868349,0.120536680255323,0.992708874098054,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7575829809835333
Kodagu,2018,2,0.0,0.0,22.038260084068327,14.180191481976252,0.4400615848349077,23.193233624632285,17.20303239767111,554519,0.0,1.0,0.0,4.0,0.5,1.75,20.70669622082433,20.334874211054608,15.03391205932519,11.597441328192806,1.2821545554134837,0.0099823716304816,0.2393156642875577,0.970941817426052,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7406810248645017
Kodagu,2018,3,0.0,0.0,21.558624344352577,11.345745400286589,0.6188713715680183,22.664503466374697,14.910913495977129,554519,0.0,0.0,1.0,0.0,0.5,1.25,22.038260084068327,20.70669622082433,14.180191481976252,15.03391205932519,0.4400615848349077,1.2821545554134837,0.3546048870425356,0.9350162426854148,0.0,2.0,1.0,0,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7406810248645017
Kodagu,2018,4,0.0,0.0,21.60330583535455,15.276971063829624,1.0616740418112385,22.032311313084904,16.58797312701961,554519,0.0,0.0,0.0,1.0,0.0,0.25,21.558624344352577,22.038260084068327,11.345745400286589,14.180191481976252,0.6188713715680183,0.4400615848349077,0.4647231720437685,0.8854560256532099,2.0,0.0,1.0,1,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7406810248645017
Kodagu,2018,5,2.0,0.0,21.6004652416192,9.25129460081988,0.004745968044536,22.194047594515386,13.271839902692191,554519,0.360672943578128,0.0,0.0,0.0,0.0,0.25,21.60330583535455,21.558624344352577,15.276971063829624,11.345745400286589,1.0616740418112385,0.6188713715680183,0.5680647467311558,0.8229838658936564,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7195589699877071
Kodagu,2018,6,0.0,0.0,22.84103588653398,15.512084346282975,12.5800317983649,23.29726275561086,18.12779089687251,554519,0.0,2.0,0.0,0.0,1.0,0.5,21.6004652416192,21.60330583535455,9.25129460081988,15.276971063829624,0.004745968044536,1.0616740418112385,0.6631226582407952,0.7485107481711011,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7195589699877071
Kodagu,2018,7,0.0,0.0,22.934462855610217,15.247851345782635,3.056990840770576,23.36197389564649,18.584726212244163,554519,0.0,0.0,2.0,0.0,1.0,0.5,22.84103588653398,21.6004652416192,15.512084346282975,9.25129460081988,12.5800317983649,0.004745968044536,0.7485107481711011,0.6631226582407953,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7127120645996792
Kodagu,2018,8,0.0,0.0,23.147404523347,11.664841168754169,0.2566511677077928,23.352947425919183,14.07603183184534,554519,0.0,0.0,0.0,2.0,0.0,0.5,22.934462855610217,22.84103588653398,15.247851345782635,15.512084346282975,3.056990840770576,12.5800317983649,0.8229838658936564,0.5680647467311558,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7127120645996792
Kodagu,2018,9,0.0,0.0,23.8272369437912,10.932900920303291,0.0410841230984233,24.2379727950385,14.15617158805162,554519,0.0,0.0,0.0,0.0,0.0,0.5,23.147404523347,22.934462855610217,11.664841168754169,15.247851345782635,0.2566511677077928,3.056990840770576,0.8854560256532098,0.4647231720437686,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7059251693215626
Kodagu,2018,10,0.0,0.0,24.59100454923169,12.475010368275694,0.1838368147611121,25.33540290594351,14.346368570267714,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.8272369437912,23.147404523347,10.932900920303291,11.664841168754169,0.0410841230984233,0.2566511677077928,0.9350162426854148,0.3546048870425355,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7059251693215626
Kodagu,2018,11,0.0,0.0,23.29782759833472,18.13903205093224,44.508558070971134,25.454002092793644,20.201217674142697,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.59100454923169,23.8272369437912,12.475010368275694,10.932900920303291,0.1838368147611121,0.0410841230984233,0.970941817426052,0.2393156642875578,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7059251693215626
Kodagu,2018,12,0.0,0.0,24.054603449618543,18.639344271114364,18.007928628646606,25.304126680742627,20.08278400854305,554519,0.0,0.0,0.0,0.0,0.0,0.0,23.29782759833472,24.59100454923169,18.13903205093224,12.475010368275694,44.508558070971134,0.1838368147611121,0.992708874098054,0.120536680255323,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7274189274676799
Kodagu,2018,13,0.0,0.0,24.36945518449265,20.046516686647976,20.3307482983464,25.857479050475888,21.062708015954,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.054603449618543,23.29782759833472,18.639344271114364,18.13903205093224,18.007928628646606,44.508558070971134,1.0,6.123233995736766e-17,0.0,1.0,1.0,0,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7274189274676799
Kodagu,2018,14,0.0,0.0,23.989429755092576,20.158247654806733,35.27102604388663,24.993604440688387,20.799474817481325,554519,0.0,0.0,0.0,0.0,0.0,0.0,24.36945518449265,24.054603449618543,20.046516686647976,18.639344271114364,20.3307482983464,18.007928628646606,0.992708874098054,-0.1205366802553228,1.0,0.0,1.0,1,0,False,False,False,False,498729.65841226326,121.29283892010014,0.6992930593167186
Kodagu,2018,15,1.0,0.0,24.15199788335784,20.55367891650925,43.02923053902516,24.73518974805347,21.205002148987543,554519,0.180336471789064,0.0,0.0,0.0,0.0,0.0,23.989429755092576,24.36945518449265,20.158247654806733,20.046516686647976,35.27102604388663,20.3307482983464,0.970941817426052,-0.2393156642875575,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.6992930593167186
Kodagu,2018,16,0.0,0.0,24.13912948013289,21.618995424656305,63.356456283383125,24.713150237634466,21.91463838721125,554519,0.0,1.0,0.0,0.0,0.5,0.25,24.15199788335784,23.989429755092576,20.55367891650925,20.158247654806733,43.02923053902516,35.27102604388663,0.9350162426854148,-0.3546048870425357,0.0,0.0,1.0,0,0,False,False,False,False,498729.65841226326,121.29283892010014,0.7410933424835145
Kodagu,2018,17,0.0,0.0,24.707409650241125,21.50599274355215,47.87808903446988,25.37519739578437,21.86532158055951,554519,0.0,0.0,1.0,0.0,0.5,0.25,24.13912948013289,24.15199788335784,21.618995424656305,20.55367891650925,63.356456283383125,43.02923053902516,0.8854560256532099,-0.4647231720437685,0.0,1.0,1.0,0,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7410933424835145
Kodagu,2018,18,0.0,0.0,24.65560695705821,21.82211891331737,40.42876105506992,25.42772224499828,22.414231035037577,554519,0.0,0.0,0.0,1.0,0.0,0.25,24.707409650241125,24.13912948013289,21.50599274355215,21.618995424656305,47.87808903446988,63.356456283383125,0.8229838658936565,-0.5680647467311557,1.0,2.0,1.0,1,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7035153527752335
Kodagu,2018,19,1.0,0.0,23.439856583783143,21.17941256039387,87.77848123602134,24.38995114424665,21.47591657198359,554519,0.180336471789064,0.0,0.0,0.0,0.0,0.25,24.65560695705821,24.707409650241125,21.82211891331737,21.50599274355215,40.42876105506992,47.87808903446988,0.7485107481711013,-0.6631226582407951,2.0,3.0,1.0,1,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7035153527752335
Kodagu,2018,20,2.0,0.0,23.366449116740096,21.317879441217435,52.06808771428064,24.074201026433343,21.853829602480744,554519,0.360672943578128,1.0,0.0,0.0,0.5,0.25,23.439856583783143,24.65560695705821,21.17941256039387,21.82211891331737,87.77848123602134,40.42876105506992,0.6631226582407952,-0.7485107481711012,3.0,2.0,1.0,1,1,False,False,False,False,498729.65841226326,121.29283892010014,0.7035153527752335
Kodagu,2018,21,3.0,0.0,23.084805601600944,21.278807489396257,125.5846747319377,23.91625588933016,21.75451134839841,554519,0.5410094153671922,2.0,1.0,0.0,1.5,0.75,23.366449116740096,23.439856583783143,21.317879441217435,21.17941256039387,52.06808771428064,87.77848123602134,0.5680647467311558,-0.8229838658936564,2.0,0.0,1.0,1,0,False,False,False,False,498729.65841226326,121.29283892010014,0.4614101626362302
Kodagu,2018,22,2.0,0.0,22.69321987280684,21.3218456776457,145.16659617298552,23.48167343782956,21.621803644135863,554519,0.360672943578128,3.0,2.0,1.0,2.5,1.5,23.084805601600944,23.366449116740096,21.278807489396257,21.317879441217435,125.5846747319377,52.06808771428064,0.4647231720437687,-0.8854560256532098,0.0,2.0,1.0,0,1,False,False,False,False,498729.65841226326,121.29283892010014,0.4614101626362302
Kodagu,2018,23,0.0,0.0,21.579852289673152,20.88654774741789,209.38482863128976,22.42469774945852,21.022032488734283,554519,0.0,2.0,3.0,2.0,2.5,2.0,22.69321987280684,23.084805601600944,21.3218456776457,21.278807489396257,145.16659617298552,125.5846747319377,0.3546048870425358,-0.9350162426854148,2.0,0.0,1.0,1,0,False,False,False,False,498729.65841226326,121.29283892010014,0.4075754603062479
Kodagu,2018,24,2.0,0.0,21.536642744681306,20.579955409008623,92.53226018000488,21.907966878666343,20.89914543386948,554519,0.360672943578128,0.0,2.0,3.0,1.0,1.75,21.579852289673152,22.69321987280684,20.88654774741789,21.3218456776457,209.38482863128976,145.16659617298552,0.2393156642875576,-0.970941817426052,0.0,3.0,1.0,0,1,False,False,False,False,498729.65841226326,121.29283892010014,0.4075754603062479
